data,ground_truth,score,thumbsUpCount,problem_report,feature_request,irrelevant,ori_lang,app
"Just stopped working with MyFitnessPal after a couple of weeks. Grew reliant on it for weight loss, managed to drop 8 pounds, then it just quit working. Thanks, Samsung. Edit: Them replying reminded me that I made this review, so I'm updating it. My watch detected a ""workout,"" and it was only reporting the calories burned from that, no steps. I deleted it and turned off auto-detection (via my watch, because the app is so bad the option was greyed out) and now it's working again. Unbelievable.",18,1,0,1,0,0,en,Samsung Health
sur le programme sommeil il ne détecte pas quand le réveil sonné et donc quand on se réveille. dommage,29,3,0,1,0,0,fr,Samsung Health
Une mise à jour qui indique que le téléphone est rooté donc ne fonctionne pas. Du grand n'importe quoi....Samsung....un scandale....,27,1,11,1,0,0,fr,Samsung Health
Fix the sleep monitoring part of the app. The averages got messed up on the last update,29,3,0,1,0,0,en,Samsung Health
"Depuis la mise a jour je suis incapable d'ouvrir l'application, car ils me disent que je dois me reconnecter et ferme automatique.... Donc aucune option possible....j'ai donc une montre Samsung que je ne peux même plus utilisée avec mon téléphone... Ouf déçu de Samsung..",3,1,1,1,0,0,fr,Samsung Health
Elle fonctionne plus .,21,1,0,1,0,0,fr,Samsung Health
Plus de synchronisation des activités depuis la dernière mise à jour 😑,35,1,0,1,0,0,fr,Samsung Health
Why can't connect with fitbit??,11,1,0,1,0,0,en,Samsung Health
Ne fonctionne plus,21,1,1,1,0,0,fr,Samsung Health
ne compte pas tous les pas,33,2,0,1,0,0,fr,Samsung Health
Depuis la dernière mise à jour il dit impossible d'ouvrir sur un téléphone rooter. pourtant il est d'origine.....,27,1,0,1,0,0,fr,Samsung Health
Ne fonctionne plus sur mon Samsung malgré tous les conseils de réinstallation,23,1,0,1,0,0,fr,Samsung Health
"i have been using it smoothly. until the 9.0 update, started saying that my phone is rootd, i never rooted my device",27,1,0,1,0,0,en,Samsung Health
"Was a great app till the latest update (Oct 2016).  Now does not accurately track steps and activity when compared to other apps.  Too bad, was the best one.",33,4,0,1,0,0,en,Samsung Health
Application qui ne compte plus les pas au bout d'une semaine d'utilisation,33,1,0,1,0,0,fr,Samsung Health
Pourquoi n 'ouvrire pas dans le j3 pro,3,4,0,1,0,0,fr,Samsung Health
"The app is brilliant. It helps me to know travelled distance, heart rate, sleep time... and more. Hmm...still need some more accuracy on steps count.",33,4,0,1,0,0,en,Samsung Health
Je suis déçue car l'application bug souvent les pas ne se comptabilisent plus,33,4,1,1,0,0,fr,Samsung Health
Très bien mais des fois il a du mal à compter les nombres de pas,33,4,0,1,0,0,fr,Samsung Health
"Je suis utilisateur de l appli avec ma montre gear sport, et je trouve que la partie sommeil est erronée,car elle ne fait pas la différence entre le moment du coucher et le début du sommeil. Je me couche mais je ne dors pas systématiquement de suite. J'ai testé une autre montre à 30€, elle utilisait l appli My Fit Log qui elle fonctionne très bien.98% juste, avec le moment de l endormissement, les réveils en pleine nuit et un interface plus qu au top. Est il possible d améliorer l interface?",29,2,5,1,1,0,fr,Samsung Health
After last update stopped working,21,3,0,1,0,0,en,Samsung Health
Update broke app. Won't let me set up 2 step verification. Can't get into the app. Please fix this.,17,1,0,1,0,0,en,Samsung Health
It counts my steps while I'm driving. :(,33,3,0,1,0,0,en,Samsung Health
"I could not get this app to sync with my Samsung account. Total waste of time. Update: I finally got the app to work after 3 more tries. I've been using it for a little over a week. It's a great app in that it keeps track of a lot of things - calories, exercise, water, menstrual cycle, sleep, etc. The nutritional information is not accurate, you can't log naps, you can't add activities that aren't on the list such as yardwork. Pretty good app overall.",36,3,8,1,1,0,en,Samsung Health
"Depuis la dernière mise à jour. Ne prend plus la fréquence Cardiaque de mon bracelet Fit e malgré un tel Samsung J5. Pourtant le bracelet est détecté et fonctionne correctement. L'application avant cette mise à jour fonctionnait correctement en récupérant la fréquence tout les 10 minutes. Par contre, pendant un exercice running l'application récupère bien la fréquence Cardiaque en continu.",15,3,14,1,0,0,fr,Samsung Health
When ever I or my friends try to check the weight it always show 85kg. Plz fix it.,40,3,0,1,0,0,en,Samsung Health
Please fix sensor on heart rate and anxiety sensors for O2. Unable to get reading since last update.,15,3,0,1,0,0,en,Samsung Health
"Dear Samsung, was using the app for a long time but since after the latest update it's not working. Neither synching with Samsung Active watch nor recording data in the app. Can you pls. look into this. Thanks",23,2,1,1,0,0,en,Samsung Health
Connexion difficile avec la montre,4,3,0,1,0,0,fr,Samsung Health
Depuis qlq mois impossible de se connecte sur huawei,22,3,1,1,0,0,fr,Samsung Health
why step count while shaking phone???? not accurate.,33,1,0,1,0,0,en,Samsung Health
J'utilise cette appli depuis de nombreuses années sans soucis mais depuis la dernière version ça bugue beaucoup. L'appli se plante plusieurs fois de suite et il faut cliquer jusqu'à plus d'une dizaine de fois dessus avant qu'elle fonctionne correctement.,21,1,3,1,0,0,fr,Samsung Health
It sucks.and won't let me delete from my phone,37,1,1,1,0,0,en,Samsung Health
l'application n'est pas compatible avec Huawei mate 40 pro,22,1,0,1,0,0,fr,Samsung Health
"If your heart rate is too high, like after a good cardio sesh it wont give a bpm, which is ridiculous, just tell me how fast its going, damn.",15,2,0,1,0,0,en,Samsung Health
App has frozen today and will not count steps or log activity. Have tried all I can think of to make it work again. Up until now it has been a great app.,33,1,2,1,0,0,en,Samsung Health
"When I owned a Samsung S10e the app worked and did what I wanted (albeit with ads). Now on a Pixel 4XL and I simply cannot login no matter how many times try different ways. Giving 3 star because it does what needs to on Samsung phones, but could improve in a number of ways then dropping a star for login in problems on other phones.",17,2,0,1,0,0,en,Samsung Health
J ai acheté une montre connectée à l application fitbit qui devait pouvoir se synchroniser avec samsung Health mais rien.... Je suis extrêmementdéçue car je voulais continuer à utiliser l appli samsung et tout son historique... Est ce normal ?,11,2,0,1,0,0,fr,Samsung Health
Some days the step counter counts my steps some days it doesn't want to work consistently. I watch it as I walk to see if it counts and it doesn't.,33,2,0,1,0,0,en,Samsung Health
After this update my watch and Galaxy 7 edge do not communicate. Still have problems,35,2,0,1,0,0,en,Samsung Health
"It worked fine for 2days from the installation after that its showing Loading.. When I opened the app, and all so not counting my steps properly in my J5. Pls help...",21,2,0,1,0,0,en,Samsung Health
"Depuis la mise à jour pas moyen d'avoir les phases de sommeil, elles restent à zéro pourtant sur la montre ça s affiche bien.",29,2,0,1,0,0,fr,Samsung Health
"Depuis plus d'une semaine, impossible de voir mon type de sommeil par nuit . J'ai juste heure du couché et de mon lever. Avant mon sommeil était en graphique avec la durée du sommeil léger- profond - paradoxal. Pourtant je n'ai rien touché. Comment faire pour avoir comme avant ?? Merci",29,3,2,1,1,0,fr,Samsung Health
Ça marche pas,21,4,0,1,0,0,fr,Samsung Health
Daily Floors data not recorded,12,2,0,1,0,0,en,Samsung Health
Best day ever for me was the day I spent in a car drive the length of the UK took in total maybe about 5/7 hundred steps at services yet I totaled   almost 10 thousand steps.  Did say to my daughter I didn't think the total was ever right on what I consider good the app showed bad yet o what I know to be lazy days app showed me doing well,33,1,0,1,0,0,en,Samsung Health
On me demander autoriser qqchose dans paramètres j'ai tout autoriser et cela demande toujours. Je suis gavée.,25,1,0,1,0,0,fr,Samsung Health
Je n' arrive pas à ouvrir mon compte sur mon nouveau téléphone Crosscall...,17,4,1,1,0,0,fr,Samsung Health
"L'application est top. Jadore. Mais Depuis peu, quand je marche elle se met en pause sans que je men apercevoir et du coup les données de ma marche sont fausses.😥😥",33,5,0,1,0,0,fr,Samsung Health
The heart rate function of the app shouldn't even be on here.  It NEVER works. It's not very accurate with keeping track of steps either.,15,2,0,1,0,0,en,Samsung Health
Doesn't work with Hauwei P20,22,1,1,1,0,0,en,Samsung Health
"I've been using this app for years on my old Galaxy S5 without issues. After transitioning to my new phone the latest version requires a Samsung account to work at all. That alone would deserve a bad rating (I don't want my health data attached to any account, there is perfectly good local storage on the phone, keep using that). But it gets even worse, signing in with the new account doesn't even work. Had to use an older apk just to be able to use it at all.",17,1,1,1,0,0,en,Samsung Health
I can't access the app appeantley my phone is rooted but is not,27,2,0,1,0,0,en,Samsung Health
Impossible de ce connecter à l'application cercle bleu et vert en continu quand on rentre le compte Samsung,4,1,1,1,0,0,fr,Samsung Health
"Mine hasn't worked right since the update. lg,health will day I've walked 12,000 steps,while the Samsung one says 1400",32,1,0,1,0,0,en,Samsung Health
Impossible d'ouvrir l'application sur mon Huawei p30 pro. Application qui plante sans cesse.. Déjà essayé de desinstallé réinstaller mais rien y fait.. Help,22,1,0,1,0,0,fr,Samsung Health
"Je suis déçue car jusqu'à la semaine dernière l application fonctionnait bien et depuis 3 ou 4 jours elle ne fonctionne plus elle ne compte plus les pas !!je pense a un bug dommage j aimais bien cette application qui était simple et juste !!et le bug recommence il faut vraiment faire quelque chose ça na va plus !! Ca a marché 2 fois et la ca recommence encore ça ne comptabilise plus les pas !!,il faudrait remédier a ce bug car c est vraiment énervant !!",33,3,107,1,0,0,fr,Samsung Health
"Le suivi du sommeil ne fonctionne plus tout court depuis plusieurs jours, indique que l'on dort dès qu'on est en position allongée même si on fait autre chose ( téléphone, lecture....) Faites quelque chose !! 😤",29,1,6,1,0,0,fr,Samsung Health
"Bonjour depuis 2 jour jai un problème de connexion avec votre appli j'ai installé, desinstalle réinstallé rien ne fonctionne je sais plus quoi faire merci si vous pouvez m'aider.",4,1,0,1,0,0,fr,Samsung Health
How can it be made silent. am unable to.stop its talking.,24,1,0,1,0,0,en,Samsung Health
Before I lost all my data with the last update...,8,2,0,1,0,0,en,Samsung Health
"I've been using the train for 5k trainer, however I can no longer see my workouts or my schedule. I think I might have to drop the program , but I don't even know I'd starting over will even help. If this isn't fixed I'll just download another app. I was hoping to run/jog my first 5k in May.",26,3,2,1,0,0,en,Samsung Health
"Some info isn't reliable. At bedtime it'll tell me that I'm a few calories  over, but the next morning it'll say I'm way over, while other days it  adjusts for calories burned during sleep and then I'm under. It does keep  track of steps, workouts, calories and offers challenges. However, it shows  calories over at the beginning of the day before I've eaten anything. Would  be more positive if it showed a calorie budget and subtracted from that  number as you eat and adjusted for exercise. Some apps do this but are not  compatible with Samsung health.",2,2,0,1,0,0,en,Samsung Health
Discover Tab stopped working. Error Message no items,9,1,0,1,0,0,en,Samsung Health
I used to love this it no longer keeps track of steps.,33,1,0,1,0,0,en,Samsung Health
Impossible de prendre en compte les etages,12,2,0,1,0,0,fr,Samsung Health
L'application refuse de démarrer,3,1,0,1,0,0,fr,Samsung Health
Bug régulièrement,1,1,0,1,0,0,fr,Samsung Health
It stop running on the work out and so it does not up date the work as far as for steps,32,2,0,1,0,0,en,Samsung Health
mauvaise synchronisation,35,2,0,1,0,0,fr,Samsung Health
"depuis la dernière maj, plus moyen d avoir la fréquence cardiaque en graphique continu..",15,2,0,1,1,0,fr,Samsung Health
"Can't use the app anymore due to the new update for the 2 step verification. Edit: yes I have tried the 2fa, there is a bug that prevents me from going to the next step after entering the code.",17,1,5,1,0,0,en,Samsung Health
Ca ne marche pas !!!!!,21,1,0,1,0,0,fr,Samsung Health
"I don't know if it was due to the update, but all of a sudden my steps are not being tracked. I will go the whole day walking and it will say I only took 43 steps!",33,1,1,1,0,0,en,Samsung Health
l'app ne pas marcher en samsung galaxi s6 edge plus . pourquoi ?????,23,4,0,1,0,0,fr,Samsung Health
Currently saying cannot be opened due to security certificate off rooted device? Please fix,27,1,0,1,0,0,en,Samsung Health
"Cette application m'était très utile, jusqu'à ce qu'elle arrête de compter  mes pas.",33,3,0,1,0,0,fr,Samsung Health
"un message d""erreur apparait en me disant quenle téléphone est rooté alors que personne n'a mis sa main sur et avant ça marchait normalement. je n'arrive plus a consulter mes données.",27,1,5,1,0,0,fr,Samsung Health
After this update it says it cannot be open on a rooted phone. One problem: my phone isn't rooted...,27,1,0,1,0,0,en,Samsung Health
Not counting steps at all!,33,1,0,1,0,0,en,Samsung Health
I cant login with samsung account. Due to the registration proses using some weird language.,16,1,0,1,0,0,en,Samsung Health
Il y a un problem avec apli,21,1,2,1,0,0,fr,Samsung Health
"Depuis la dernière mise à jour, je suis très déçue par la fonction sommeil: à mon réveil je constate que les heures de coucher et de réveil ne correspondent pas avec celles de la montre qui sont justes, de plus à mon réveil l'application me compte des pas, alors que je ne suis pas somnambule... Constatant ces dysfonctionnements depuis peu et vu la déception d'un grand nombre de personnes concernant l'intrusion à la vie privée, je décide de désinstaller.",29,1,41,1,0,0,fr,Samsung Health
Idk why the app dont want me to login,17,1,0,1,0,0,en,Samsung Health
"NOT GOOD, I TRY OPENING THE APP, BUT EXPERIENCING PROBLEMS, IT SAYS CONTACT Y'ALL! NO GOOD",3,1,0,1,0,0,en,Samsung Health
After last update step count not working,33,3,0,1,0,0,en,Samsung Health
"Le calcul des calories est totalement erroné (comparaison faites avec 2 autres montres), ce qui rend la montre Samsung inutile pour ceux qui ont besoin de connaître les calories brûlées quotidiennement.",2,1,0,1,0,0,fr,Samsung Health
floor count not working in latest update. pls fix,12,5,0,1,0,0,en,Samsung Health
"Mon téléphone n'est pas rooté, pourtant depuis la dernière mise à jour l'application refuse de se lancer. j'ai un message disant que l'appareil est rooté :(",27,4,0,1,0,0,fr,Samsung Health
It is just rubbish. Never shows correct heartbeat,15,3,0,1,0,0,en,Samsung Health
Hi App will not open 😒 not happy. No way of checking my data .,3,1,1,1,0,0,en,Samsung Health
Using galaxy watch active with Pixel 3. No option in app to separate steps counted by my phone vs steps counted by my watch. it's either the phone or everything. Also cannot edit out miles of activity when it is obviously incorrect.,33,1,0,1,0,0,en,Samsung Health
Application au top mais refuse de synchroniser avec health sync depuis 24h 😔 je ne trouve pas la solution...,35,3,2,1,0,0,fr,Samsung Health
Can't turn off notifications. I've turned off everything I can find in the app but still get annoying daily notifications that I don't want.,24,1,0,1,0,0,en,Samsung Health
"It's good , but I have problem I need some help  . When my phone in my pocket the program does not  count me steps . Why is that ?",33,5,0,1,0,0,en,Samsung Health
The app is great. But in my new samsung A71 phone i cant record my stress and heartbeat. The others feature work super fine but i cant record my stress and heartbeat. Are those feature unavailable for samsung A71? Pls let me know. Thank you,15,4,0,1,0,0,en,Samsung Health
Impossible d'accéder à l'application ! Message d'erreur,3,1,0,1,0,0,fr,Samsung Health
"Comprends pas, sur un tél je fais 10000 pas et sur l'autre 4000.....",33,1,0,1,0,0,fr,Samsung Health
"It is a really good app, but when I changed my phone device, I lost everything (my progress, my food, my steps...) even when I have an account linked to this app.  I would have given 5 stars if this didn't happen. What a pity.",8,2,1,1,0,0,en,Samsung Health
After reeboting my device SHealth stopped working,27,1,1,1,0,0,en,Samsung Health
"Inaccurate counts of everything. Steps are never correct, heart rate force closes the phone. Kind of useless.",33,2,0,1,0,0,en,Samsung Health
not properly recognizes my sleep,29,1,0,1,0,0,en,Samsung Health
Keeps stopping uninstalled,37,2,0,1,0,0,en,Samsung Health
"Not sure if it's app related or watch software related. But unlike on the Gear Fit (only flaw was the battery charging design). My Galaxy Gear Watch thinks I am sleeping if I am on my laptop or watching TV/movie. Left the movie theater and roughly 20-40 minutes later received sleep report. Now, the movie wasn't that bad... wish the phone showed similar graph and breakdown like the app (Gear Fit 2 used to show).",29,3,1,1,1,0,en,Samsung Health
can't get s10 to restore downloaded data file from galaxy s5. help. it downliaded all my logs but won't display my data or my profile. I also cannot find a file with an extraction method. I walk at work. a lot. like 6 miles a day a lot. I like having my steps tracked.,6,3,0,1,0,0,en,Samsung Health
Wont let me update,38,5,0,1,0,0,en,Samsung Health
Ne calcule pas les pas correctement,33,1,0,1,0,0,fr,Samsung Health
Impossible de se connecter à l'app. J'ai une montre Samsung et impossible d'utiliser G health c'est é nervant.,4,1,0,1,0,0,fr,Samsung Health
"La mise à jour ne fonctionne pas,",38,1,0,1,0,0,fr,Samsung Health
Pourquoi le Spo2 ne marche pas sur le S9 plus il marchait très bien sur le S7 edge dommage,31,3,1,1,0,0,fr,Samsung Health
"Depuis la mise à jour, la zone de fréquence cardiaque dans exercice n'est plus identique avec la montre",15,4,1,1,0,0,fr,Samsung Health
"I like the app, use it for walking and jogging mostly. Recently has started using workouts and joined a global challenge but unfortunately the second day it shows me the msg unable to connection to network or request failed. It is very frustrating. I tried different wifi and mobile connections. The msg is still the same. Could you please solve the issue or advice me what can be done. Thank you.",4,5,0,1,0,0,en,Samsung Health
"Bien qu utilisateur actif de l application sur mon ancien téléphone, le  podomètre et le détecteur d activite ne fonctionnent pas sur mon Wiko view  lite a moins que l application soit ouverte sur l' écran principal ce qui  la rend inutile.",33,2,2,1,0,0,fr,Samsung Health
"My phone automatically updates and now no longer pairs my Samsung health to my galaxy active 2. I tried clearing the cache on the Samsung health app, I tried restarting my phone, uninstalling and restalling the app. Nothing works. Ny watch no longer pairs and im pissed ive now had multiple workouts not track to my gym.",4,1,0,1,0,0,en,Samsung Health
Impossible de me reconnecter,4,3,0,1,0,0,fr,Samsung Health
All of a sudden not working saying error due to rooted phone. tried clearing cache uninstall and install again but still the same problem. so irritating pops up randomly all the time,27,1,0,1,0,0,en,Samsung Health
pourquoi je peut pas mesuré mon pouls et oci la mesure de stress ???,15,2,0,1,0,0,fr,Samsung Health
"Ne compte pas correctement les pas, à titre d'exemple j'ai marché 16km hier et il m'en compte 8, donne pas spécialement envie d'être exploré mais pourtant le contenu peut être intéressant pour certains aspects, en revanche ça a tendance à demander des informations un peu trop précises à mon goût...",33,3,5,1,0,0,fr,Samsung Health
I switched to Garmin because they aren't so restrictive with their software. Even on official firmware this garbage app won't run. I'll never buy a Samsung again.,23,1,2,1,0,0,en,Samsung Health
Impossible de voir le parcour,28,2,0,1,0,0,fr,Samsung Health
"Ne démarre pas car ""téléphone rooté"". Or mon tel n'est pas rooté!",27,1,1,1,0,0,fr,Samsung Health
Ne fonctionne plus sur Samsung S20 FE depuis la mise à jour Android...,23,1,1,1,0,0,fr,Samsung Health
J'utilise depuis quelques mois cette application lors de ma promenade à pied... Super. Le calcul des calories lors de l'enregistrement des repas est bluffant. Il faudrait tenir compte de l'âge dans le calcul. Je ne peux répondre aux questions supplémentaires... tout ne s'affiche pas sur mon Samsung????,2,5,11,1,1,0,fr,Samsung Health
Erreur sur les calories comment gérer cela,2,5,0,1,0,0,fr,Samsung Health
je sai passe qui se passe l aplication ne cesse de s arreter je peu plus l utiliser,21,1,2,1,0,0,fr,Samsung Health
Connexion Fitbit impossible :(,11,1,0,1,0,0,fr,Samsung Health
Cannot even login. Just crashes on login. Have Nexus 5x with Android 7. Any tips?,17,1,4,1,0,0,en,Samsung Health
the app keeps saying it cant be opened from a rooted phone and its randomly popping up!! plz fix,27,1,1,1,0,0,en,Samsung Health
Impossible de désinstaller,37,1,0,1,0,0,fr,Samsung Health
"It's Not working from past few months, not even starting, please do something about it.",21,1,0,1,0,0,en,Samsung Health
i have s6 edge but i can not delete the 2018 weekly summary records can u help ?,5,2,0,1,0,0,en,Samsung Health
Cette application ne fonctionne pas. Elle demande des autorisations qui sont donné s,25,1,0,1,0,0,fr,Samsung Health
Ne fonctionne pas,21,1,0,1,0,0,fr,Samsung Health
n affiche plus le plan apres activité course,28,3,0,1,0,0,fr,Samsung Health
Why this app is giving wrong information on calories burnt so this app is not so good,2,4,0,1,0,0,en,Samsung Health
Depuis la dernière mise à jour je ne peux plus accéder à mon application,3,1,0,1,0,0,fr,Samsung Health
"After the last two updates, the app stopp taking record of my sleep time automatically.... I kindly advice the developers to see to that...",29,2,0,1,0,0,en,Samsung Health
"depuis la mise à jour, le compte des pas ne fonctionne plus comme il faut",33,1,0,1,0,0,fr,Samsung Health
Stops recording steps.,33,1,1,1,0,0,en,Samsung Health
Used to be working...now can't open because it thinks my device is rooted which is not.,27,3,1,1,0,0,en,Samsung Health
"At fist I loved using this app. It kept track of my steps and workouts without any problems. But, about a month ago problems started. It started not keeping track of my steps and I had to reboot my phone for it to work. After several different times of rebooting my phone I decided that maybe I had to uninstall and reinstall the app for it to work. FAIL! Now it still isn't keeping g track of my steps AND it also didn't save any of my data from before. Oh wait it did have two goals I met from July 2015.",33,3,0,1,0,0,en,Samsung Health
j'aimais bien cette appli mais elle ne fonctionne plus: message d'erreur téléphone rooté !! faux et j'ai vérifié.,27,1,7,1,0,0,fr,Samsung Health
l'application beug j'arrive plus à rien,1,1,0,1,0,0,fr,Samsung Health
Ecg does not work on my activ2 watch. Ice tried everything.,10,1,0,1,0,0,en,Samsung Health
Connexion impossible,4,1,0,1,0,0,fr,Samsung Health
"The 2-factor authorization has basically logged me out of the app. Get the code on phone, entered the code, but the Verify button doesn't work.",17,1,0,1,0,0,en,Samsung Health
"It used to work properly, now I can upload any new programs under ""discover"". It simply says ""no new item"".",26,1,0,1,0,0,en,Samsung Health
The main problem I have with this app now is that it reads my steps while I'm driving. It never did that before and cant figure out how to make it stop. Other than that it's a good app.,33,2,0,1,0,0,en,Samsung Health
Appli de décompte des pas assez médiocre : 2 téléphones dans la même poche  avec l'application donnent des résultats différents. Ne sait même pas faire  une règle de trois : les moyennes sont fausses ! Je ne l'utilise que parce  que les autres applications ne sont pas meilleures..,33,2,0,1,0,0,fr,Samsung Health
Depuis la dernière mise à jour le parcours cartographié de l'entraînement effectué n'apparaît plus comme auparavant !,28,1,0,1,0,0,fr,Samsung Health
"downgrading my previous rating. heart rate zone info is not only wrong on this app, it doesn't match what's on my galaxy 4 watch. after the 12/04/2021 update the heart rate zones are wrong for my age. please share how to either correct this or how to revert to previous version.",15,1,0,1,0,0,en,Samsung Health
This app is not open in my mobile sumsung s8+ again this app not working plz solved this issue,3,1,0,1,0,0,en,Samsung Health
"Can't measure anything (i.e., heart rate, stress, oxygen); only measures steps and sleep. Why?",15,1,0,1,0,0,en,Samsung Health
Nike+ running doesn't  sync and reflect in the pedometer.,20,1,0,1,0,0,en,Samsung Health
Weekly reports not updating,39,4,0,1,0,0,en,Samsung Health
"The app says one of the accessories is a samsung heart rate monitor so I ordered it,  doesn't use the heart rate monitor for anything,  big bummer and misleading",15,2,0,1,0,0,en,Samsung Health
"Bonjour, Les données sont toutes fausses, les escaliers, les pas, le sommeil. Les escaliers : j'habite aux 2ème étage et quand je sors j'ai 2 ou 3 étages à descendre et lui il met zéro ou le contraire je ne suis pas sortie et il me met 1 étage. Le sommeil avant que ma montre Samsug gear S3 frontier tombe en panne il comptait les heures de sommeil, depuis il note l'heure où je me suis couchée, et le nouveau graphique on ne sait pas vraiment les heures profondes de sommeil effectives.",7,1,0,1,0,0,fr,Samsung Health
"Did not want this. Cannot delete it. Cannot even turn out off. Google, block this app!",37,1,0,1,0,0,en,Samsung Health
ne marche pas sur A7 2018 android 9,21,5,1,1,0,0,fr,Samsung Health
"Depuis la dernière mise à jour, l'application me vide la batterie de mon téléphone !! Si rien est fait, je vais devoir la virer. Perdre 20% de batterie en pleine nuit ça va pas être possible longtemps",0,1,59,1,1,0,fr,Samsung Health
The new update is not getting installed on my galaxy watch (failed update after getting transferred to watch). Is there a Indian support service that I can call? The number you provided was not helpful,38,1,0,1,0,0,en,Samsung Health
Toujours l'application ne fonctionne pas sur mon note 5,23,5,0,1,0,0,fr,Samsung Health
"Bonjour la nouvelle mise à jour à complètement beugué toute les fonctionnalités de mon Samsung Note .J'avais cru que mon téléphone étais HS. Il s'allument plus .et quant il se allumait il coupait de un seul coup.mon écran indiquait Android indisponible. Dès que je ai désactivé cette application,mon téléphone fonctionne normal pour le instant.",23,1,0,1,0,0,fr,Samsung Health
The app has stopped counting my steps.,33,3,0,1,0,0,en,Samsung Health
"Si l'appli se ferme au lancement, il faut la réinstaller... Et ça se reproduit en activant la synchronisation des données de santé avec Samsung. Obligé de desintaller l'appli pour reset le paramètre... Quand parfois je peux ouvrir l'appli, elle se ferme quand j'ouvre ""sommeil"". Samsung, êtes vous conscient de ces problèmes ? Prévoyez vous de fixer cela rapidement ?",23,1,27,1,0,0,fr,Samsung Health
"I was happy with the app and it's functionality, but when I updated OS to Android 9 on my Pixel 2, the app stopped passively counting steps and would only count if I had the app open. The lack of passive counting has made this a lot less useful.",33,4,0,1,0,0,en,Samsung Health
Les pas sont mal comptés depuis quelques semaines. Je change de podomètre. Dommage.,33,1,0,1,0,0,fr,Samsung Health
"Love the app, but it sporadically tracks steps using my phone. Sometimes I'll go through my day and will check the app at the end of the day and it gives me the ""take a walk step"" marking 0 steps for the day.",33,2,0,1,0,0,en,Samsung Health
Motive à bouger plus la journée !! Excellent Impossible de se connecter à l'application avec mon nouveau tel !!!,4,2,0,1,0,0,fr,Samsung Health
Je ne peux plus utiliser l'application non plus on me dit que le téléphone est roote alors quelle fonctionnait parfaitement il y a encore quelques semaines..,27,1,17,1,0,0,fr,Samsung Health
"L'appli ne fonctionne plus sur mon S10+, Samsung faites quelque chose svp 😔",23,2,0,1,0,0,fr,Samsung Health
